license,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,lastupdate,datetaken,datetakengranularity,datetakenunknown,count_views,count_faves,count_comments,tags,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,url_sq,height_sq,width_sq,url_t,height_t,width_t,url_s,height_s,width_s,url_q,height_q,width_q,url_m,height_m,width_m,url_n,height_n,width_n,url_z,height_z,width_z,url_c,height_c,width_c,url_l,height_l,width_l,url_o,height_o,width_o,description,longitude,latitude,geometry,within,license_name,license_url
0,53259791494,39854996@N00,5dd0d6a254,65535,66,"European stonechat  ""Saxicola rubicola""",NA,NA,NA,2023-10-15T12:54:47Z,2023-10-17T18:41:10Z,2023-07-13T11:55:10Z,0,0,206,9,2,michaeljh r5 canonr5 eosr5 canoneosr5 sandwellvalley birds bird nature european stonechat saxicolarubicola europeanstonechat birmingham canon sigma500mmf4 suttonpark,15,0,,2646737,NA,NA,NA,NA,https://live.staticflickr.com/65535/53259791494_5dd0d6a254_s.jpg,75,75,https://live.staticflickr.com/65535/53259791494_5dd0d6a254_t.jpg,67,100,https://live.staticflickr.com/65535/53259791494_5dd0d6a254_m.jpg,160,240,https://live.staticflickr.com/65535/53259791494_5dd0d6a254_q.jpg,150,150,https://live.staticflickr.com/65535/53259791494_5dd0d6a254.jpg,333,500,https://live.staticflickr.com/65535/53259791494_5dd0d6a254_n.jpg,213,320,https://live.staticflickr.com/65535/53259791494_5dd0d6a254_z.jpg,427,640,https://live.staticflickr.com/65535/53259791494_5dd0d6a254_c.jpg,533,800,https://live.staticflickr.com/65535/53259791494_5dd0d6a254_b.jpg,683,1024,NA,NA,NA,European stonechat  &amp;quot;Saxicola rubicola&amp;quot;,-1.8612899999999999,52.564248,"c(-1.86129, 52.564248)",1,All Rights Reserved,NA
0,53192844587,39854996@N00,6b02628c7c,65535,66,"European stonechat  ""Saxicola rubicola""",NA,NA,NA,2023-09-17T13:21:32Z,2023-09-17T21:33:19Z,2023-07-13T10:28:43Z,0,0,263,4,0,birds bird nature michaeljh r5 canonr5 eosr5 canoneosr5 suttonpark european stonechat saxicolarubicola europeanstonechat sigma500mmf4,15,0,,2646737,NA,NA,NA,NA,https://live.staticflickr.com/65535/53192844587_6b02628c7c_s.jpg,75,75,https://live.staticflickr.com/65535/53192844587_6b02628c7c_t.jpg,67,100,https://live.staticflickr.com/65535/53192844587_6b02628c7c_m.jpg,160,240,https://live.staticflickr.com/65535/53192844587_6b02628c7c_q.jpg,150,150,https://live.staticflickr.com/65535/53192844587_6b02628c7c.jpg,334,500,https://live.staticflickr.com/65535/53192844587_6b02628c7c_n.jpg,213,320,https://live.staticflickr.com/65535/53192844587_6b02628c7c_z.jpg,427,640,https://live.staticflickr.com/65535/53192844587_6b02628c7c_c.jpg,534,800,https://live.staticflickr.com/65535/53192844587_6b02628c7c_b.jpg,683,1024,NA,NA,NA,European stonechat  &amp;quot;Saxicola rubicola&amp;quot;,-1.8612899999999999,52.564248,"c(-1.86129, 52.564248)",1,All Rights Reserved,NA
0,53456368780,54855202@N02,ce842cbc59,65535,66,Bracebridge     G1101398sm,NA,NA,NA,2024-01-10T21:32:11Z,2024-01-10T21:34:51Z,2024-01-10T15:09:21Z,0,0,144,0,0,suttonpark vaughanrachel bracebridge,15,0,,2649131,NA,NA,NA,NA,https://live.staticflickr.com/65535/53456368780_ce842cbc59_s.jpg,75,75,https://live.staticflickr.com/65535/53456368780_ce842cbc59_t.jpg,66,100,https://live.staticflickr.com/65535/53456368780_ce842cbc59_m.jpg,159,240,https://live.staticflickr.com/65535/53456368780_ce842cbc59_q.jpg,150,150,https://live.staticflickr.com/65535/53456368780_ce842cbc59.jpg,332,500,https://live.staticflickr.com/65535/53456368780_ce842cbc59_n.jpg,212,320,https://live.staticflickr.com/65535/53456368780_ce842cbc59_z.jpg,424,640,https://live.staticflickr.com/65535/53456368780_ce842cbc59_c.jpg,531,800,https://live.staticflickr.com/65535/53456368780_ce842cbc59_b.jpg,679,1024,NA,NA,NA,"A cold, heavily overcast afternoon for a stroll at Bracebridge. The camera makes the image much brighter than real life.",-1.856479,52.579993,"c(-1.856479, 52.579993)",1,All Rights Reserved,NA
0,53476341093,54855202@N02,e8c5fd2676,65535,66,?  DSC_0947sm,NA,NA,NA,2024-01-20T20:07:03Z,2024-01-20T20:07:05Z,2024-01-20T13:40:21Z,0,0,79,0,0,rspb suttoncoldfield suttonpark,16,0,,2636486,NA,NA,NA,NA,https://live.staticflickr.com/65535/53476341093_e8c5fd2676_s.jpg,75,75,https://live.staticflickr.com/65535/53476341093_e8c5fd2676_t.jpg,75,100,https://live.staticflickr.com/65535/53476341093_e8c5fd2676_m.jpg,180,240,https://live.staticflickr.com/65535/53476341093_e8c5fd2676_q.jpg,150,150,https://live.staticflickr.com/65535/53476341093_e8c5fd2676.jpg,375,500,https://live.staticflickr.com/65535/53476341093_e8c5fd2676_n.jpg,240,320,https://live.staticflickr.com/65535/53476341093_e8c5fd2676_z.jpg,481,640,https://live.staticflickr.com/65535/53476341093_e8c5fd2676_c.jpg,601,800,https://live.staticflickr.com/65535/53476341093_e8c5fd2676_b.jpg,769,1024,NA,NA,NA,I couldn't possibly put a caption to this!,-1.834464,52.563472,"c(-1.834464, 52.563472)",1,All Rights Reserved,NA
0,53509932027,82854217@N00,632841bdb1,65535,66,Silver Birch,NA,NA,NA,2024-02-05T16:53:48Z,2024-06-13T16:36:40Z,2024-02-05T13:27:11Z,0,0,265,4,0,wyndleypool suttonpark england winter samsunga12 suttoncoldfield,16,0,,2636486,NA,NA,NA,NA,https://live.staticflickr.com/65535/53509932027_632841bdb1_s.jpg,75,75,https://live.staticflickr.com/65535/53509932027_632841bdb1_t.jpg,100,100,https://live.staticflickr.com/65535/53509932027_632841bdb1_m.jpg,240,240,https://live.staticflickr.com/65535/53509932027_632841bdb1_q.jpg,150,150,https://live.staticflickr.com/65535/53509932027_632841bdb1.jpg,500,500,https://live.staticflickr.com/65535/53509932027_632841bdb1_n.jpg,320,320,https://live.staticflickr.com/65535/53509932027_632841bdb1_z.jpg,640,640,https://live.staticflickr.com/65535/53509932027_632841bdb1_c.jpg,800,800,https://live.staticflickr.com/65535/53509932027_632841bdb1_b.jpg,1024,1024,NA,NA,NA,"Wyndley Pool, Sutton Coldfield",-1.835503,52.560483,"c(-1.835503, 52.560483)",1,All Rights Reserved,NA
0,53075177815,39854996@N00,f43e09241b,65535,66,"European stonechat  ""Saxicola rubicola""",NA,NA,NA,2023-07-27T12:44:56Z,2023-09-09T02:56:52Z,2023-07-13T10:38:12Z,0,0,272,3,2,european stonechat saxicolarubicola birds bird nature michaeljh r5 canonr5 eosr5 canoneosr5 suttonpark sigma500mmf4,15,0,,2646737,NA,NA,NA,NA,https://live.staticflickr.com/65535/53075177815_f43e09241b_s.jpg,75,75,https://live.staticflickr.com/65535/53075177815_f43e09241b_t.jpg,67,100,https://live.staticflickr.com/65535/53075177815_f43e09241b_m.jpg,160,240,https://live.staticflickr.com/65535/53075177815_f43e09241b_q.jpg,150,150,https://live.staticflickr.com/65535/53075177815_f43e09241b.jpg,334,500,https://live.staticflickr.com/65535/53075177815_f43e09241b_n.jpg,213,320,https://live.staticflickr.com/65535/53075177815_f43e09241b_z.jpg,427,640,https://live.staticflickr.com/65535/53075177815_f43e09241b_c.jpg,534,800,https://live.staticflickr.com/65535/53075177815_f43e09241b_b.jpg,683,1024,NA,NA,NA,European stonechat  &amp;quot;Saxicola rubicola&amp;quot;,-1.8612899999999999,52.564248,"c(-1.86129, 52.564248)",1,All Rights Reserved,NA
0,53083886639,39854996@N00,7ee2be239a,65535,66,"European stonechat  ""Saxicola rubicola""",NA,NA,NA,2023-07-31T12:56:00Z,2023-08-02T13:50:35Z,2023-07-13T10:36:24Z,0,0,112,4,1,birds bird nature michaeljh r5 canonr5 eosr5 canoneosr5 suttonpark sigma500mmf4 european stonechat saxicolarubicola,15,0,,2646737,NA,NA,NA,NA,https://live.staticflickr.com/65535/53083886639_7ee2be239a_s.jpg,75,75,https://live.staticflickr.com/65535/53083886639_7ee2be239a_t.jpg,67,100,https://live.staticflickr.com/65535/53083886639_7ee2be239a_m.jpg,160,240,https://live.staticflickr.com/65535/53083886639_7ee2be239a_q.jpg,150,150,https://live.staticflickr.com/65535/53083886639_7ee2be239a.jpg,333,500,https://live.staticflickr.com/65535/53083886639_7ee2be239a_n.jpg,213,320,https://live.staticflickr.com/65535/53083886639_7ee2be239a_z.jpg,427,640,https://live.staticflickr.com/65535/53083886639_7ee2be239a_c.jpg,533,800,https://live.staticflickr.com/65535/53083886639_7ee2be239a_b.jpg,683,1024,NA,NA,NA,European stonechat  &amp;quot;Saxicola rubicola&amp;quot;,-1.8612899999999999,52.564248,"c(-1.86129, 52.564248)",1,All Rights Reserved,NA
0,53104972345,39854996@N00,3f2ed6b0ef,65535,66,"European stonechat  ""Saxicola rubicola""",NA,NA,NA,2023-08-09T14:58:39Z,2023-09-09T02:56:05Z,2023-07-13T10:36:05Z,0,0,265,10,0,european stonechat saxicolarubicola birds bird nature michaeljh r5 canonr5 eosr5 canoneosr5 suttonpark sigma500mmf4,15,0,,2646737,NA,NA,NA,NA,https://live.staticflickr.com/65535/53104972345_3f2ed6b0ef_s.jpg,75,75,https://live.staticflickr.com/65535/53104972345_3f2ed6b0ef_t.jpg,67,100,https://live.staticflickr.com/65535/53104972345_3f2ed6b0ef_m.jpg,160,240,https://live.staticflickr.com/65535/53104972345_3f2ed6b0ef_q.jpg,150,150,https://live.staticflickr.com/65535/53104972345_3f2ed6b0ef.jpg,333,500,https://live.staticflickr.com/65535/53104972345_3f2ed6b0ef_n.jpg,213,320,https://live.staticflickr.com/65535/53104972345_3f2ed6b0ef_z.jpg,427,640,https://live.staticflickr.com/65535/53104972345_3f2ed6b0ef_c.jpg,533,800,https://live.staticflickr.com/65535/53104972345_3f2ed6b0ef_b.jpg,683,1024,NA,NA,NA,European stonechat  &amp;quot;Saxicola rubicola&amp;quot;,-1.8612899999999999,52.564248,"c(-1.86129, 52.564248)",1,All Rights Reserved,NA
0,52230834471,125160113@N04,ec1593b615,65535,66,GBRf Duo,NA,NA,NA,2022-07-21T08:07:15Z,2023-04-19T19:47:08Z,2022-07-15T15:52:08Z,0,0,1264,12,0,,16,0,,2636670,NA,NA,NA,NA,https://live.staticflickr.com/65535/52230834471_ec1593b615_s.jpg,75,75,https://live.staticflickr.com/65535/52230834471_ec1593b615_t.jpg,100,68,https://live.staticflickr.com/65535/52230834471_ec1593b615_m.jpg,240,163,https://live.staticflickr.com/65535/52230834471_ec1593b615_q.jpg,150,150,https://live.staticflickr.com/65535/52230834471_ec1593b615.jpg,500,339,https://live.staticflickr.com/65535/52230834471_ec1593b615_n.jpg,320,217,https://live.staticflickr.com/65535/52230834471_ec1593b615_z.jpg,640,434,https://live.staticflickr.com/65535/52230834471_ec1593b615_c.jpg,800,542,https://live.staticflickr.com/65535/52230834471_ec1593b615_b.jpg,1024,694,https://live.staticflickr.com/65535/52230834471_80aa569720_o.jpg,4000,2711,"GBRf Class 69 No. 69004 (formerly Class 56 56069) leads Class 66/7 No. 66799 through Sutton Park on 15th July 2022, as they approach the Streetly foot crossing while heading 5Z29 1552 Burton upon Trent Wetmore Sidings - Wembley Receptions 1-7 ECS. The stock is for the following day's UK railtours 'Solent Searcher' charter. The Class 69 carries the livery of the former BR Research Department. Copyright Photograph John Whitehouse - all rights reserved",-1.870379,52.584264,"c(-1.870379, 52.584264)",1,All Rights Reserved,NA
0,53009570402,39854996@N00,f72f1f98c6,65535,66,"European stonechat  ""Saxicola rubicola""",NA,NA,NA,2023-06-29T13:15:57Z,2024-03-30T07:03:42Z,2023-06-29T08:56:15Z,0,0,154,8,1,michaeljh r7 canonr7 eosr7 canoneosr7 birds bird nature suttonpark canonrf800mmf11 european stonechat saxicolarubicola,15,0,,2636670,NA,NA,NA,NA,https://live.staticflickr.com/65535/53009570402_f72f1f98c6_s.jpg,75,75,https://live.staticflickr.com/65535/53009570402_f72f1f98c6_t.jpg,67,100,https://live.staticflickr.com/65535/53009570402_f72f1f98c6_m.jpg,160,240,https://live.staticflickr.com/65535/53009570402_f72f1f98c6_q.jpg,150,150,https://live.staticflickr.com/65535/53009570402_f72f1f98c6.jpg,333,500,https://live.staticflickr.com/65535/53009570402_f72f1f98c6_n.jpg,213,320,https://live.staticflickr.com/65535/53009570402_f72f1f98c6_z.jpg,427,640,https://live.staticflickr.com/65535/53009570402_f72f1f98c6_c.jpg,533,800,https://live.staticflickr.com/65535/53009570402_f72f1f98c6_b.jpg,683,1024,NA,NA,NA,European stonechat  &amp;quot;Saxicola rubicola&amp;quot;,-1.860003,52.569074,"c(-1.860003, 52.569074)",1,All Rights Reserved,NA
0,53086717600,39854996@N00,d439efb22b,65535,66,"European stonechat  ""Saxicola rubicola""",NA,NA,NA,2023-08-01T14:11:58Z,2023-08-02T13:50:27Z,2023-06-29T08:56:29Z,0,0,169,6,0,michaeljh r7 canonr7 eosr7 canoneosr7 birds bird nature suttonpark canonrf800mmf11 european stonechat saxicolarubicola,15,0,,2646737,NA,NA,NA,NA,https://live.staticflickr.com/65535/53086717600_d439efb22b_s.jpg,75,75,https://live.staticflickr.com/65535/53086717600_d439efb22b_t.jpg,67,100,https://live.staticflickr.com/65535/53086717600_d439efb22b_m.jpg,160,240,https://live.staticflickr.com/65535/53086717600_d439efb22b_q.jpg,150,150,https://live.staticflickr.com/65535/53086717600_d439efb22b.jpg,333,500,https://live.staticflickr.com/65535/53086717600_d439efb22b_n.jpg,213,320,https://live.staticflickr.com/65535/53086717600_d439efb22b_z.jpg,427,640,https://live.staticflickr.com/65535/53086717600_d439efb22b_c.jpg,533,800,https://live.staticflickr.com/65535/53086717600_d439efb22b_b.jpg,683,1024,NA,NA,NA,European stonechat  &amp;quot;Saxicola rubicola&amp;quot;,-1.8612899999999999,52.564248,"c(-1.86129, 52.564248)",1,All Rights Reserved,NA
0,53689661524,39854996@N00,7158e51359,65535,66,"European stonechat  ""Saxicola rubicola""",NA,NA,NA,2024-04-30T14:10:02Z,2024-05-01T09:07:24Z,2023-06-29T08:55:50Z,0,0,82,3,1,canonrf100mm500mm michaeljh r7 canonr7 eosr7 canoneosr7 sandwellvalley birds bird nature european stonechat saxicolarubicola europeanstonechat,15,0,,2646737,NA,NA,NA,NA,https://live.staticflickr.com/65535/53689661524_7158e51359_s.jpg,75,75,https://live.staticflickr.com/65535/53689661524_7158e51359_t.jpg,67,100,https://live.staticflickr.com/65535/53689661524_7158e51359_m.jpg,160,240,https://live.staticflickr.com/65535/53689661524_7158e51359_q.jpg,150,150,https://live.staticflickr.com/65535/53689661524_7158e51359.jpg,333,500,https://live.staticflickr.com/65535/53689661524_7158e51359_n.jpg,213,320,https://live.staticflickr.com/65535/53689661524_7158e51359_z.jpg,427,640,https://live.staticflickr.com/65535/53689661524_7158e51359_c.jpg,533,800,https://live.staticflickr.com/65535/53689661524_7158e51359_b.jpg,683,1024,NA,NA,NA,European stonechat  &amp;quot;Saxicola rubicola&amp;quot;,-1.8612899999999999,52.564248,"c(-1.86129, 52.564248)",1,All Rights Reserved,NA
0,53062434682,39854996@N00,5018a8ff01,65535,66,"European stonechat  ""Saxicola rubicola""",NA,NA,NA,2023-07-22T11:03:38Z,2023-07-24T05:23:24Z,2023-06-29T09:06:26Z,0,0,210,14,0,michaeljh r7 canonr7 eosr7 canoneosr7 birds bird nature suttonpark canonrf800mmf11 european stonechat saxicolarubicola,15,0,,2646737,NA,NA,NA,NA,https://live.staticflickr.com/65535/53062434682_5018a8ff01_s.jpg,75,75,https://live.staticflickr.com/65535/53062434682_5018a8ff01_t.jpg,67,100,https://live.staticflickr.com/65535/53062434682_5018a8ff01_m.jpg,160,240,https://live.staticflickr.com/65535/53062434682_5018a8ff01_q.jpg,150,150,https://live.staticflickr.com/65535/53062434682_5018a8ff01.jpg,333,500,https://live.staticflickr.com/65535/53062434682_5018a8ff01_n.jpg,213,320,https://live.staticflickr.com/65535/53062434682_5018a8ff01_z.jpg,427,640,https://live.staticflickr.com/65535/53062434682_5018a8ff01_c.jpg,533,800,https://live.staticflickr.com/65535/53062434682_5018a8ff01_b.jpg,683,1024,NA,NA,NA,European stonechat  &amp;quot;Saxicola rubicola&amp;quot;,-1.861226,52.564065,"c(-1.861226, 52.564065)",1,All Rights Reserved,NA
0,51328761384,16645820@N06,cfe9d174ce,65535,66,66795 (6G92),NA,NA,NA,2021-07-22T15:14:13Z,2021-09-18T19:20:09Z,2021-07-22T13:42:44Z,0,0,1390,6,2,66795 class66 gbrf,15,0,,2649131,NA,NA,NA,NA,https://live.staticflickr.com/65535/51328761384_cfe9d174ce_s.jpg,75,75,https://live.staticflickr.com/65535/51328761384_cfe9d174ce_t.jpg,67,100,https://live.staticflickr.com/65535/51328761384_cfe9d174ce_m.jpg,160,240,https://live.staticflickr.com/65535/51328761384_cfe9d174ce_q.jpg,150,150,https://live.staticflickr.com/65535/51328761384_cfe9d174ce.jpg,333,500,https://live.staticflickr.com/65535/51328761384_cfe9d174ce_n.jpg,213,320,https://live.staticflickr.com/65535/51328761384_cfe9d174ce_z.jpg,427,640,https://live.staticflickr.com/65535/51328761384_cfe9d174ce_c.jpg,533,800,https://live.staticflickr.com/65535/51328761384_cfe9d174ce_b.jpg,683,1024,https://live.staticflickr.com/65535/51328761384_82bd75e89e_o.jpg,3456,5184,"66795 (6G92) Peak Forest Cemex to Small Heath Lafarge passes through the tree lined cutting in Sutton Park with a well loaded aggregates train of grey JNA Ealnos box wagons, the limestone is heading for the Tarmac plant in Small Heath, South Birmingham.",-1.836583,52.571884,"c(-1.836583, 52.571884)",1,All Rights Reserved,NA
0,51816784346,77243361@N07,a988f6e553,65535,66,Black Root,NA,NA,NA,2022-01-12T19:22:14Z,2022-02-09T16:01:18Z,2021-08-07T16:09:25Z,0,0,1084,11,9,blackroot overbridge railway train suttonparkline suttoncoldfield england greatbritain uk 2021 birmingham westmidlands class66 dieselelectric locomotive emd gm generalmotors 66710 gbrailfreight gbrf covid19pandemic 2021080705372101,16,0,,2649131,NA,NA,NA,NA,https://live.staticflickr.com/65535/51816784346_a988f6e553_s.jpg,75,75,https://live.staticflickr.com/65535/51816784346_a988f6e553_t.jpg,67,100,https://live.staticflickr.com/65535/51816784346_a988f6e553_m.jpg,160,240,https://live.staticflickr.com/65535/51816784346_a988f6e553_q.jpg,150,150,https://live.staticflickr.com/65535/51816784346_a988f6e553.jpg,333,500,https://live.staticflickr.com/65535/51816784346_a988f6e553_n.jpg,213,320,https://live.staticflickr.com/65535/51816784346_a988f6e553_z.jpg,427,640,https://live.staticflickr.com/65535/51816784346_a988f6e553_c.jpg,533,800,https://live.staticflickr.com/65535/51816784346_a988f6e553_b.jpg,682,1024,NA,NA,NA,"Class 66 locomotive No. 66710 approaches the overbridge at Black Root on the northern edge of Sutton Park with 4L17, the 15:04 Birch Coppice to Tilbury working on Saturday 7th August 2021.

When I arrived here some thirty minutes earlier I was greeted by the sight of a murder of crows fluttering around the bridge parapet.  I say crows, but I am not 100% sure that that's what they were.  On the other hand I am reasonably certain that the black birds I saw were members of the &lt;i&gt;Corvus&lt;/i&gt; genus.  Maybe one day I will learn to distinguish between crows, ravens and rooks.",-1.839748,52.573011,"c(-1.839748, 52.573011)",1,All Rights Reserved,NA
0,53790943704,39854996@N00,f6851a8fa3,65535,66,"European stonechat  ""Saxicola rubicola""",NA,NA,NA,2024-06-14T12:45:18Z,2024-10-18T09:06:33Z,2024-06-05T08:02:09Z,0,0,296,12,1,canon rf100mm500mm michaeljh r7 canonr7 eosr7 canoneosr7 birds bird nature suttonpark european stonechat saxicolarubicola europeanstonechat,15,0,,2646737,NA,NA,NA,NA,https://live.staticflickr.com/65535/53790943704_f6851a8fa3_s.jpg,75,75,https://live.staticflickr.com/65535/53790943704_f6851a8fa3_t.jpg,67,100,https://live.staticflickr.com/65535/53790943704_f6851a8fa3_m.jpg,160,240,https://live.staticflickr.com/65535/53790943704_f6851a8fa3_q.jpg,150,150,https://live.staticflickr.com/65535/53790943704_f6851a8fa3.jpg,333,500,https://live.staticflickr.com/65535/53790943704_f6851a8fa3_n.jpg,213,320,https://live.staticflickr.com/65535/53790943704_f6851a8fa3_z.jpg,427,640,https://live.staticflickr.com/65535/53790943704_f6851a8fa3_c.jpg,533,800,https://live.staticflickr.com/65535/53790943704_f6851a8fa3_b.jpg,683,1024,NA,NA,NA,European stonechat  &amp;quot;Saxicola rubicola&amp;quot;,-1.8612899999999999,52.564248,"c(-1.86129, 52.564248)",1,All Rights Reserved,NA
0,53772385742,39854996@N00,d3a1053afa,65535,66,"Male European stonechat  ""Saxicola rubicola""",NA,NA,NA,2024-06-06T14:17:26Z,2024-06-14T17:52:44Z,2024-06-05T08:42:22Z,0,0,353,9,0,canonrf100mm500mm michaeljh r7 canonr7 eosr7 canoneosr7 sandwellvalley birds bird nature european stonechat saxicolarubicola europeanstonechat male maleeuropeanstonechat,15,0,,2646737,NA,NA,NA,NA,https://live.staticflickr.com/65535/53772385742_d3a1053afa_s.jpg,75,75,https://live.staticflickr.com/65535/53772385742_d3a1053afa_t.jpg,67,100,https://live.staticflickr.com/65535/53772385742_d3a1053afa_m.jpg,160,240,https://live.staticflickr.com/65535/53772385742_d3a1053afa_q.jpg,150,150,https://live.staticflickr.com/65535/53772385742_d3a1053afa.jpg,333,500,https://live.staticflickr.com/65535/53772385742_d3a1053afa_n.jpg,213,320,https://live.staticflickr.com/65535/53772385742_d3a1053afa_z.jpg,427,640,https://live.staticflickr.com/65535/53772385742_d3a1053afa_c.jpg,533,800,https://live.staticflickr.com/65535/53772385742_d3a1053afa_b.jpg,683,1024,NA,NA,NA,Male European stonechat  &amp;quot;Saxicola rubicola&amp;quot;,-1.8612899999999999,52.564248,"c(-1.86129, 52.564248)",1,All Rights Reserved,NA
0,53774168867,39854996@N00,3b8b6a41a6,65535,66,"European stonechat  ""Saxicola rubicola""",NA,NA,NA,2024-06-07T10:31:13Z,2024-06-12T13:53:44Z,2024-06-05T08:41:43Z,0,0,222,14,1,european stonechat saxicolarubicola europeanstonechat canon rf100mm500mm michaeljh r7 canonr7 eosr7 canoneosr7 birds bird nature suttonpark,15,0,,2646737,NA,NA,NA,NA,https://live.staticflickr.com/65535/53774168867_3b8b6a41a6_s.jpg,75,75,https://live.staticflickr.com/65535/53774168867_3b8b6a41a6_t.jpg,67,100,https://live.staticflickr.com/65535/53774168867_3b8b6a41a6_m.jpg,160,240,https://live.staticflickr.com/65535/53774168867_3b8b6a41a6_q.jpg,150,150,https://live.staticflickr.com/65535/53774168867_3b8b6a41a6.jpg,333,500,https://live.staticflickr.com/65535/53774168867_3b8b6a41a6_n.jpg,213,320,https://live.staticflickr.com/65535/53774168867_3b8b6a41a6_z.jpg,427,640,https://live.staticflickr.com/65535/53774168867_3b8b6a41a6_c.jpg,533,800,https://live.staticflickr.com/65535/53774168867_3b8b6a41a6_b.jpg,683,1024,NA,NA,NA,European stonechat  &amp;quot;Saxicola rubicola&amp;quot;,-1.8612899999999999,52.564248,"c(-1.86129, 52.564248)",1,All Rights Reserved,NA
0,53461534656,148158464@N08,f37a5c6e9f,65535,66,"23BIR001 Bracket fungus on dead birch, Sutton Park",NA,NA,NA,2024-01-13T19:32:35Z,2024-01-14T19:30:32Z,2023-07-02T09:18:51Z,0,0,83,3,0,england birmingham nature tree birch fungus polypore suttoncoldfield,16,0,,2649131,NA,NA,NA,NA,https://live.staticflickr.com/65535/53461534656_f37a5c6e9f_s.jpg,75,75,https://live.staticflickr.com/65535/53461534656_f37a5c6e9f_t.jpg,100,67,https://live.staticflickr.com/65535/53461534656_f37a5c6e9f_m.jpg,240,160,https://live.staticflickr.com/65535/53461534656_f37a5c6e9f_q.jpg,150,150,https://live.staticflickr.com/65535/53461534656_f37a5c6e9f.jpg,500,333,https://live.staticflickr.com/65535/53461534656_f37a5c6e9f_n.jpg,320,213,https://live.staticflickr.com/65535/53461534656_f37a5c6e9f_z.jpg,640,427,https://live.staticflickr.com/65535/53461534656_f37a5c6e9f_c.jpg,800,533,https://live.staticflickr.com/65535/53461534656_f37a5c6e9f_b.jpg,1024,683,NA,NA,NA,Polypores sur un bouleau mort / Porlinge an einer toten Birke,-1.855616,52.566744,"c(-1.855616, 52.566744)",1,All Rights Reserved,NA
0,53460612942,148158464@N08,1daf8b009b,65535,66,"23BIR003 Female common blue damselfly, Sutton Park",NA,NA,NA,2024-01-13T19:32:36Z,2024-01-14T19:30:32Z,2023-07-02T09:23:12Z,0,0,83,5,0,england birmingham suttoncoldfield nature wildlife animal insect damselfly plant grass,16,0,,2649131,NA,NA,NA,NA,https://live.staticflickr.com/65535/53460612942_1daf8b009b_s.jpg,75,75,https://live.staticflickr.com/65535/53460612942_1daf8b009b_t.jpg,100,67,https://live.staticflickr.com/65535/53460612942_1daf8b009b_m.jpg,240,160,https://live.staticflickr.com/65535/53460612942_1daf8b009b_q.jpg,150,150,https://live.staticflickr.com/65535/53460612942_1daf8b009b.jpg,500,333,https://live.staticflickr.com/65535/53460612942_1daf8b009b_n.jpg,320,213,https://live.staticflickr.com/65535/53460612942_1daf8b009b_z.jpg,640,427,https://live.staticflickr.com/65535/53460612942_1daf8b009b_c.jpg,800,533,https://live.staticflickr.com/65535/53460612942_1daf8b009b_b.jpg,1024,683,NA,NA,NA,"Enallagma cyathigerum

Agrion porte-coupe femelle / Weibliche Gemeine Becherjungfer",-1.855616,52.566744,"c(-1.855616, 52.566744)",1,All Rights Reserved,NA
0,52483968939,39854996@N00,e7fe6dd0d0,65535,66,"European stonechat  ""Saxicola rubicola""",NA,NA,NA,2022-11-07T15:15:59Z,2023-01-08T12:34:54Z,2022-11-03T13:42:31Z,0,0,453,13,3,european stonechat saxicolarubicola michaeljh r7 canonr7 eosr7 canoneosr7 canonrf800mmf11 birds bird nature suttonpark,15,0,,2646737,NA,NA,NA,NA,https://live.staticflickr.com/65535/52483968939_e7fe6dd0d0_s.jpg,75,75,https://live.staticflickr.com/65535/52483968939_e7fe6dd0d0_t.jpg,67,100,https://live.staticflickr.com/65535/52483968939_e7fe6dd0d0_m.jpg,160,240,https://live.staticflickr.com/65535/52483968939_e7fe6dd0d0_q.jpg,150,150,https://live.staticflickr.com/65535/52483968939_e7fe6dd0d0.jpg,333,500,https://live.staticflickr.com/65535/52483968939_e7fe6dd0d0_n.jpg,213,320,https://live.staticflickr.com/65535/52483968939_e7fe6dd0d0_z.jpg,427,640,https://live.staticflickr.com/65535/52483968939_e7fe6dd0d0_c.jpg,533,800,https://live.staticflickr.com/65535/52483968939_e7fe6dd0d0_b.jpg,683,1024,NA,NA,NA, European stonechat  &amp;quot;Saxicola rubicola&amp;quot;,-1.860552,52.562863,"c(-1.860552, 52.562863)",1,All Rights Reserved,NA
